phi,K_F,P2,P4
1.7147859900844287,0.001860909682669421,123.12202177455478,28.209589886207578
1.7278759594743862,0.0018842057816810269,125.38629385835799,29.62296078583828
1.7409659288643435,0.001905168566956096,127.8406762092257,31.13662426033475
1.754055898254301,0.001923599157529689,130.48348671609392,32.75108442798189
1.7671458676442586,0.0019394061304892976,133.31291412865247,34.46777171579214
1.780235837034216,0.0019525921553867247,136.3270192986858,36.289034925703014
1.7933258064241735,0.001963239286815357,139.52373650906844,38.21812996213116
1.806415775814131,0.00197149382870002,142.90087488950383,40.259205255093036
1.8195057452040884,0.0019775515254023272,146.45611991803784,42.41728392272103
1.832595714594046,0.001981643661486046,150.18703500731647,44.6982427264982
1.8456856839840035,0.0019840244807961425,154.09106317450087,47.10878788188049
1.8587756533739608,0.001984960178676355,158.16552879369573,49.65642779614747
1.8718656227639183,0.001984719586438286,162.40763942968985,52.34944281429122
1.8849555921538759,0.0019835665583678784,166.81448775175144,55.196852062497726
1.8980455615438332,0.001981753989213105,171.38305352616746,58.20837748727004
1.9111355309337907,0.001979519332574809,176.11020568616124,61.394405196463275
1.9242255003237483,0.001977081454836306,180.99270447776874,64.76594421642383
1.9373154697137056,0.001974638641425053,186.0272036802044,68.334582787034
1.9504054391036632,0.001972367568347157,191.21025289919385,72.1124423237258
1.9634954084936207,0.0019704230583327347,196.53829993170143,76.11212918243463
1.976585377883578,0.0019689384542799144,202.0076932004328,80.34668436999004
1.9896753472735356,0.001968026460243798,207.6146842564441,84.82953134856905
2.002765316663493,0.001967780319817899,213.35543034814077,89.57442208854977
2.0158552860534504,0.001968275221778276,219.22599705490845,94.59538152938957
2.028945255443408,0.0019695698421626387,225.22236098356754,99.9066506129852
2.0420352248333655,0.001971707949794367,231.3404125258064,105.52262805835447
2.055125194223323,0.001974720018206202,237.57595867470155,111.45781105038321
2.06821516361328,0.001978624800779975,243.92472589839477,117.72673501880662
2.0813051330032377,0.0019834308376775987,250.38236306895925,124.34391268652769
2.0943951023931953,0.001989137872890196,256.94444444444434,131.3237725688019
2.107485071783153,0.0019957381676437434,263.6064727020586,138.68059710674956
2.1205750411731104,0.002003217702675868,270.36388202040996,146.42846062006092
2.133665010563068,0.002011557266758746,277.2120412086917,154.58116726465656
2.146754979953025,0.0020207334325043355,284.1462568806692,163.15218918143958
2.1598449493429825,0.002030719423154146,291.1617766712932,172.1546050221283
2.17293491873294,0.00204148587591147,298.25379249373174,181.6010390374873
2.1860248881228976,0.002053001508582115,305.41744383459456,191.5036009120943
2.199114857512855,0.0020652336969903796,312.6478210850848,201.87382652806616
2.2122048269028127,0.002078148970948381,319.93996890580047,212.7226198379599
2.22529479629277,0.002091713436576873,327.2888896228758,224.06019602433523
2.2383847656827274,0.0021058931325840077,334.68954665313856,235.89602612025118
